dayofweek,hour,age,numscreens,minigame,liked,used_premium_feature
3,1,53,5,0,1,0
4,16,21,29,0,0,0
4,17,20,16,0,0,0
2,10,33,55,0,0,0
5,16,49,40,0,1,0
5,17,31,18,0,0,1
2,17,23,14,0,1,0
6,3,19,49,0,0,0
0,4,35,5,0,0,0
1,2,28,38,0,0,1
6,23,38,6,0,0,0
5,19,24,10,1,0,0
4,22,18,39,0,0,0
2,3,43,9,0,0,0
1,22,19,21,0,0,0
0,20,55,6,0,1,0
1,22,18,32,0,0,0
5,12,26,21,0,0,0
4,20,23,11,0,0,0
5,3,58,23,0,0,0
4,1,25,18,0,0,0
1,3,35,11,0,0,0
1,6,25,48,1,0,0
4,18,51,11,0,0,0
5,22,19,35,0,0,0
4,18,50,34,0,0,1
5,2,19,6,1,0,0
3,17,19,30,0,0,0
0,14,25,7,0,0,0
6,21,30,3,1,0,1
6,16,36,7,0,0,0
1,21,25,48,0,0,1
0,21,33,11,1,0,0
2,14,25,22,0,0,0
6,21,29,5,0,0,0
0,14,40,33,1,0,0
6,22,22,39,0,0,0
6,15,31,22,1,0,0
6,4,26,9,0,0,0
4,14,31,6,0,0,0
0,18,30,22,0,0,0
0,20,17,10,0,1,0
1,8,55,4,0,1,0
2,2,24,17,0,0,0
1,19,33,22,0,1,0
3,22,34,76,0,0,0
3,1,31,8,0,0,0
1,5,20,53,1,1,0
4,0,46,12,0,0,0
6,20,25,39,0,0,0
0,11,27,17,0,0,0
6,21,19,48,0,1,0
4,17,39,17,0,0,1
0,3,39,3,0,0,0
3,20,25,14,0,1,0
6,5,44,37,0,0,0
6,7,21,13,0,0,1
4,17,25,7,0,0,1
0,15,48,1,0,0,1
0,17,45,29,0,0,0
2,14,34,48,1,0,0
3,15,42,25,0,1,1
6,5,50,13,0,0,0
3,5,37,4,0,1,0
1,8,22,12,0,0,0
0,20,43,6,0,0,0
0,22,19,22,0,0,0
0,14,22,17,0,0,0
1,17,27,17,0,1,0
2,0,21,18,0,0,0
5,14,34,21,0,0,1
3,1,27,27,0,1,0
6,3,20,11,0,0,1
4,2,27,22,0,0,0
5,19,21,8,1,0,0
0,22,31,22,0,0,1
2,3,20,39,0,0,0
4,23,24,23,0,0,0
0,19,48,1,0,0,0
5,19,28,50,0,0,0
0,14,24,20,0,1,0
2,4,22,20,0,1,0
6,3,25,15,0,0,0
4,17,37,11,0,1,0
6,15,23,15,0,0,0
6,3,33,25,1,0,0
5,2,36,6,0,0,0
3,10,20,22,0,1,1
1,13,33,38,0,0,0
5,8,33,13,1,0,0
2,21,22,11,0,0,0
5,6,30,11,0,0,1
5,22,40,16,0,0,0
0,15,26,19,0,0,0
6,14,31,17,0,0,0
2,0,27,18,0,0,0
2,16,35,129,0,0,0
3,12,29,12,0,0,0
2,16,28,20,0,0,0
4,16,35,31,0,0,0
5,0,28,29,0,0,0
1,3,33,4,1,0,0
0,13,36,9,0,0,1
5,9,21,24,0,0,0
5,1,38,18,0,0,0
6,4,48,8,0,0,0
1,10,27,88,0,0,1
5,21,28,6,0,1,1
1,8,23,55,0,0,0
6,6,31,38,0,0,0
3,15,35,20,0,1,0
4,11,27,56,0,0,0
4,20,36,1,0,1,0
4,0,28,29,0,1,0
4,6,19,69,0,0,0
5,13,50,11,0,0,0
4,20,35,7,0,1,0
0,6,24,29,0,1,0
2,3,25,87,0,0,0
2,15,31,6,0,0,0
3,18,34,41,0,1,1
5,7,25,9,0,0,0
3,14,28,27,1,0,1
1,23,23,3,0,0,1
4,17,25,42,0,0,1
5,15,21,16,0,0,1
5,23,27,8,0,0,0
5,17,20,12,0,0,0
6,16,33,36,1,0,0
4,6,24,26,0,0,0
4,18,33,5,0,0,0
5,3,22,17,0,1,0
4,22,44,35,0,1,0
6,2,38,32,0,0,0
2,19,27,3,0,0,0
0,1,25,18,0,0,0
0,22,26,56,0,1,0
2,2,21,16,0,0,0
0,6,23,31,0,0,0
2,12,20,22,0,0,1
0,6,23,15,0,0,1
0,0,45,20,1,1,0
6,15,34,1,0,0,0
4,1,46,3,0,0,0
1,3,17,29,0,1,0
4,22,29,32,0,1,0
3,3,36,37,0,0,0
4,1,24,30,0,0,1
0,7,37,58,0,0,0
3,16,28,23,1,0,1
0,3,20,13,0,0,0
6,17,30,53,0,0,0
2,12,47,62,0,0,0
4,1,38,58,0,0,0
6,22,67,13,0,0,0
5,2,20,14,0,0,0
1,1,29,10,0,0,0
3,17,42,6,0,0,0
1,1,27,44,0,0,0
1,0,25,18,0,0,0
3,15,34,1,0,0,0
3,18,48,6,0,0,0
4,20,57,20,0,0,1
5,15,34,21,0,1,0
1,3,25,15,0,0,1
5,0,27,6,0,0,0
6,20,38,37,0,0,1
0,9,34,4,0,0,0
6,3,48,20,0,0,0
1,13,25,16,0,0,0
1,12,21,13,0,0,0
3,22,65,17,0,0,0
1,16,24,41,1,0,0
5,18,22,26,0,0,0
6,18,70,14,0,0,0
1,17,20,18,0,0,0
6,15,23,57,0,0,0
4,20,36,23,0,0,0
0,21,30,5,0,1,0
0,20,32,7,0,1,0
0,3,22,29,0,0,0
0,8,45,34,0,0,0
0,20,24,35,0,1,0
5,11,20,93,0,0,0
5,4,46,31,0,1,1
3,23,36,10,0,0,0
1,2,46,57,1,0,0
6,23,43,12,0,0,0
6,0,27,22,0,0,0
3,22,42,44,0,0,1
3,0,36,16,1,0,0
1,15,38,4,1,0,1
0,2,45,13,0,0,0
6,20,26,32,0,0,0
6,9,17,3,0,0,0
0,4,23,27,0,0,0
4,5,40,9,1,0,0
4,6,21,30,0,0,0
3,0,35,27,0,0,0
4,2,21,32,0,0,0
5,19,28,28,0,0,0
5,23,27,8,0,0,0
0,5,34,1,0,1,0
1,20,42,7,0,0,0
2,0,29,6,0,0,0
4,23,23,7,1,0,0
4,0,27,29,0,0,0
4,15,46,23,0,0,0
1,1,46,11,1,1,0
0,17,33,10,0,0,0
1,17,23,50,0,0,0
4,6,27,24,0,0,0
4,17,35,9,0,0,0
5,2,31,53,0,0,0
1,12,26,10,0,0,0
5,17,49,5,0,0,0
5,9,48,53,0,0,0
1,5,49,9,0,0,0
3,6,26,8,0,0,0
2,2,30,23,0,0,0
0,19,38,5,0,0,0
4,15,45,11,0,0,0
1,12,28,17,1,0,0
5,20,24,29,0,0,0
2,18,20,5,0,0,0
0,8,18,6,0,0,0
0,16,62,12,0,0,0
6,4,28,12,0,0,0
1,8,32,15,0,0,1
3,0,66,19,0,0,0
3,0,26,53,0,0,1
3,0,25,24,0,1,0
1,1,32,33,0,1,0
3,3,42,22,0,0,0
0,0,19,30,1,0,0
2,23,19,22,0,0,0
2,3,27,6,0,0,0
5,21,30,21,0,0,0
1,0,22,49,0,0,0
6,0,61,11,0,0,0
0,8,30,37,0,0,0
1,16,24,18,0,1,0
5,22,48,3,0,0,1
1,5,69,8,0,0,0
6,17,36,4,0,1,0
3,13,41,18,0,0,0
5,17,59,19,0,0,0
5,2,17,35,0,1,0
3,22,22,29,0,0,1
6,4,25,8,0,0,0
5,10,25,7,1,0,0
5,1,22,17,0,0,0
4,21,29,60,0,1,0
6,18,46,18,0,0,1
4,14,50,17,0,0,0
1,22,34,12,0,0,0
6,11,18,7,0,0,0
4,16,44,37,0,0,0
5,0,22,48,1,1,1
2,16,25,6,0,0,0
0,12,32,13,0,0,0
6,1,30,15,0,0,1
6,11,19,26,0,0,0
0,18,27,39,0,0,1
4,21,46,5,0,0,0
1,15,21,36,0,0,1
1,4,59,11,0,0,0
3,20,24,36,0,0,0
1,23,18,37,0,0,0
3,18,22,78,0,0,0
4,1,24,9,0,0,0
5,16,26,30,0,0,1
4,4,29,17,0,0,1
0,12,20,3,0,0,0
0,1,43,2,0,0,0
0,21,21,28,0,1,0
1,3,33,24,0,0,1
5,13,28,10,0,0,0
5,2,26,25,0,0,1
3,22,32,43,0,0,0
0,16,26,17,1,0,1
1,5,26,28,0,0,0
0,23,29,18,0,1,0
0,2,22,51,0,0,0
0,15,41,8,0,0,0
2,14,20,25,0,0,0
4,17,28,15,0,0,0
6,22,20,22,0,0,0
1,17,21,23,0,0,0
0,21,28,7,0,0,0
3,19,24,28,0,0,0
4,11,18,73,0,0,1
2,1,19,46,0,0,0
4,14,30,12,0,0,0
6,5,26,6,1,0,0
6,18,43,13,0,0,1
4,21,41,7,0,0,1
2,6,27,23,0,0,0
6,15,50,21,0,0,0
3,7,41,3,0,1,0
3,1,27,29,0,0,0
2,1,29,23,0,0,0
2,7,30,17,0,0,0
4,4,22,5,0,0,0
1,16,27,39,0,0,1
5,1,37,11,0,0,0
0,20,52,5,0,0,0
5,20,30,56,0,0,0
4,12,28,24,0,0,1
0,16,38,14,0,1,0
0,13,21,32,0,0,0
1,18,42,11,1,0,1
1,21,25,14,0,0,1
5,15,46,7,0,0,0
1,2,39,61,0,0,0
3,23,34,1,1,1,1
6,12,56,25,0,0,1
0,18,25,53,1,1,0
0,16,31,12,0,0,0
4,20,44,12,0,1,0
5,15,38,40,0,0,0
6,15,36,47,0,0,0
2,17,22,20,0,0,0
2,0,30,20,1,0,0
0,16,25,25,0,0,0
3,6,55,21,0,0,0
4,21,24,20,0,0,0
5,22,37,24,0,0,0
6,17,32,12,0,1,0
2,3,20,21,0,0,1
6,18,36,14,0,0,0
1,12,42,21,0,0,0
6,5,19,19,0,0,0
4,21,21,21,1,0,0
0,19,17,3,0,0,0
2,23,23,19,0,0,0
0,10,34,7,0,0,0
6,4,25,23,0,1,0
0,14,44,6,0,0,1
0,19,32,3,0,0,1
3,14,46,26,0,0,0
5,7,31,26,0,0,0
1,0,21,17,0,0,0
0,20,39,16,0,1,0
4,4,33,15,0,0,0
0,17,25,9,1,0,0
0,16,24,56,0,0,0
2,17,19,14,0,0,0
6,14,17,35,0,0,0
0,12,31,64,0,0,0
2,16,39,25,0,0,0
2,14,45,11,0,0,0
2,15,39,16,1,0,1
4,12,23,23,0,0,0
2,20,22,28,0,0,1
4,1,28,14,0,1,0
0,18,39,42,0,0,0
0,17,34,22,0,0,1
4,1,43,38,0,0,0
5,15,30,19,0,0,0
3,14,22,29,0,0,0
0,14,61,19,0,0,0
3,16,37,1,1,0,0
1,1,39,29,0,0,0
5,23,32,3,0,1,0
0,16,43,3,0,0,0
1,3,40,21,0,1,0
3,22,42,23,0,0,0
0,15,36,2,0,0,1
1,16,36,12,0,1,0
4,13,29,28,0,0,0
5,18,54,7,0,0,1
3,22,50,21,0,1,0
4,23,25,41,0,0,0
1,15,27,15,0,0,0
5,3,18,18,0,0,0
6,3,32,34,0,0,0
0,14,69,14,0,0,0
6,22,27,43,0,1,0
1,1,21,20,0,0,1
4,15,47,32,0,0,0
4,22,28,15,0,0,0
5,23,24,21,0,0,0
1,1,23,38,0,0,1
0,0,23,19,0,0,0
0,23,18,4,0,0,0
2,13,27,30,0,1,0
2,13,42,15,0,0,0
6,7,34,34,0,0,0
2,20,19,42,0,0,0
6,19,35,4,0,0,0
6,19,26,65,0,0,0
1,1,50,6,0,0,0
4,9,29,18,0,0,1
0,2,41,33,0,0,1
3,19,46,11,0,0,0
1,8,47,4,0,0,0
2,18,37,25,0,0,1
1,3,30,5,0,0,0
0,18,34,33,0,0,0
3,21,26,8,0,0,0
4,20,28,29,0,0,1
3,22,26,22,0,1,0
3,16,56,15,0,0,0
1,11,32,29,1,0,0
0,13,32,49,0,0,1
6,2,37,72,0,0,0
1,6,19,16,0,0,0
1,22,20,7,0,0,0
3,22,25,9,0,0,0
2,16,33,8,0,0,0
4,0,27,18,0,0,0
2,19,36,19,0,0,0
5,21,32,3,0,0,0
3,16,45,10,0,0,0
6,20,42,9,0,0,0
2,12,22,17,0,1,0
6,13,25,7,0,0,0
4,17,21,27,0,0,1
4,18,18,22,0,0,0
2,12,63,7,0,0,0
4,14,31,31,0,0,0
0,17,20,41,0,0,0
5,7,53,25,1,0,0
3,16,28,56,0,1,0
5,2,20,18,0,0,0
3,13,29,53,0,0,0
0,16,36,11,0,0,0
1,21,28,24,0,0,0
2,23,38,7,0,0,0
6,3,50,8,0,1,0
2,0,24,9,0,1,0
2,2,25,61,0,0,0
2,23,23,56,0,0,0
3,13,21,11,0,0,0
5,17,35,4,0,0,0
6,15,30,26,1,0,1
2,16,31,22,1,0,1
6,7,55,8,1,0,0
5,17,30,10,0,1,1
2,11,40,35,0,1,0
0,19,27,57,0,0,1
0,13,45,11,0,0,0
5,15,38,3,0,0,1
4,15,39,1,0,1,1
1,21,40,24,0,0,0
0,5,26,60,0,0,1
4,22,20,9,0,0,0
5,2,58,4,0,0,1
6,3,27,17,0,0,1
0,5,62,56,0,0,0
6,23,45,43,0,0,0
6,18,20,25,0,1,0
0,13,21,27,0,0,1
0,19,36,20,0,0,0
3,6,21,29,0,0,0
3,4,24,26,0,0,0
1,16,23,34,0,0,0
5,18,22,37,1,0,0
3,18,42,8,0,0,0
0,15,22,23,0,1,1
6,20,56,17,0,0,1
4,2,51,13,0,0,0
4,16,24,19,0,0,0
3,14,54,21,1,0,1
4,15,35,17,0,0,0
6,11,38,20,0,0,0
4,2,56,2,0,0,0
1,9,29,14,0,0,0
0,17,17,12,0,0,0
2,4,38,22,0,0,0
3,16,41,9,0,0,0
0,21,19,7,0,0,0
6,20,29,41,0,1,1
6,2,19,34,0,1,0
0,8,27,23,0,1,0
0,22,41,5,0,1,1
0,21,26,38,0,0,0
6,20,29,18,0,0,0
2,15,39,45,0,0,0
0,4,29,51,0,0,0
4,6,20,35,0,1,1
3,10,26,47,0,0,0
5,8,45,4,0,0,0
4,20,24,12,0,0,0
5,12,49,14,0,0,0
6,18,55,20,0,0,0
1,13,49,5,0,1,0
0,16,18,21,0,0,0
5,1,27,43,1,0,0
0,1,42,34,0,0,0
5,15,35,22,0,0,0
6,21,31,4,0,1,0
0,12,43,40,0,0,0
3,14,37,10,0,0,0
2,20,52,23,0,0,0
5,23,36,57,0,0,1
0,1,43,28,0,0,0
2,11,30,12,0,0,1
2,14,28,17,0,0,0
1,0,42,14,0,0,0
6,8,32,23,0,0,0
3,0,52,12,1,0,0
4,17,51,1,1,0,1
3,21,45,1,0,0,0
3,1,17,21,1,0,0
2,22,26,38,0,0,0
0,3,30,22,0,0,0
5,5,20,34,0,0,0
5,17,28,32,0,0,0
2,5,43,15,0,0,1
3,2,31,29,0,0,0
5,13,56,13,0,1,0
4,18,25,29,0,0,0
3,10,42,14,0,0,0
2,23,23,57,0,1,1
2,9,27,26,0,0,1
3,20,22,56,0,0,0
0,23,29,26,0,0,0
4,12,45,13,0,0,0
1,11,21,27,0,0,0
3,6,47,33,0,0,0
4,5,20,32,0,0,0
0,20,17,13,0,0,0
6,0,24,18,0,0,0
0,11,36,20,0,0,1
1,21,27,9,0,0,0
4,14,56,19,0,1,0
6,0,27,39,0,1,0
2,18,25,23,0,0,0
1,20,33,10,0,0,1
3,22,27,4,0,1,0
6,7,29,21,0,0,0
6,3,33,16,0,0,0
3,13,20,50,0,0,0
4,9,48,4,0,0,0
6,7,32,20,0,0,0
4,2,24,19,0,0,0
5,16,38,39,1,0,0
2,20,31,43,1,0,0
4,3,29,39,0,0,0
1,10,22,30,0,1,0
2,19,25,33,1,0,1
4,22,22,45,0,0,0
5,1,26,7,0,0,0
0,6,19,6,0,1,0
6,21,23,7,0,0,1
2,22,45,25,0,0,0
4,12,33,29,0,0,0
2,19,32,71,0,0,0
0,6,32,13,0,1,0
0,12,25,3,1,0,0
0,0,39,34,0,1,1
6,22,23,38,1,0,1
2,4,30,5,1,0,0
1,22,25,9,0,0,0
4,12,39,45,1,0,1
4,6,22,14,0,0,0
5,21,31,34,0,0,0
4,20,38,40,0,1,0
4,2,28,18,0,0,0
0,21,44,21,0,0,0
5,2,23,9,0,1,0
2,5,20,30,0,1,0
1,6,48,27,0,0,0
1,1,53,3,0,0,0
5,21,25,11,0,0,0
5,16,24,26,0,0,1
1,3,64,14,0,0,0
1,5,31,14,0,0,0
0,1,25,17,0,0,0
6,5,18,30,0,0,0
0,22,53,5,0,0,0
3,1,34,13,0,0,0
3,3,17,7,0,0,0
5,22,35,9,0,0,0
1,1,25,18,0,0,0
5,17,29,28,0,0,0
4,2,59,24,1,0,0
6,5,28,46,0,0,0
3,15,26,25,0,0,0
4,5,42,3,0,0,0
3,19,35,29,0,0,1
2,14,41,12,0,0,0
5,6,24,40,0,0,0
5,18,30,14,0,0,0
4,15,27,1,0,0,1
0,3,21,15,0,0,1
6,0,43,15,0,0,0
5,22,29,33,0,0,0
6,6,53,11,0,1,0
5,15,41,12,0,0,0
0,6,20,25,0,0,0
0,13,33,7,0,0,0
0,17,19,27,0,0,0
5,0,20,25,0,0,0
0,20,27,17,0,0,0
5,20,37,17,0,0,0
3,5,20,17,0,0,0
5,0,30,38,0,0,1
6,5,26,18,0,0,0
0,22,41,17,0,0,0
1,23,21,15,0,0,1
4,21,25,19,0,0,0
2,12,29,15,0,0,0
0,16,24,24,0,0,0
1,20,30,39,0,0,1
3,10,30,24,0,0,0
1,11,38,39,0,0,0
1,11,22,13,0,0,1
4,16,36,27,0,0,0
0,0,20,34,0,0,0
5,1,32,18,0,1,0
1,12,16,17,0,1,0
2,0,38,18,0,0,0
5,0,25,23,0,0,0
3,17,31,23,0,0,0
4,8,27,13,0,0,0
0,1,25,9,0,0,0
0,20,22,22,0,1,1
5,17,47,1,0,0,0
5,15,31,37,0,0,0
5,19,24,63,0,1,0
5,14,37,19,0,0,0
0,12,58,6,0,0,0
5,11,42,13,1,0,1
2,18,31,27,0,0,0
3,19,57,6,0,0,0
6,21,45,31,0,0,0
3,0,20,5,0,0,0
6,1,21,31,0,0,0
0,20,25,2,0,0,0
1,1,45,53,0,0,0
2,22,21,8,0,0,0
0,15,23,32,0,0,0
1,2,41,16,0,0,0
2,4,20,61,1,0,0
5,5,48,7,0,0,0
1,23,22,8,0,0,1
6,7,38,15,0,0,0
3,8,27,5,0,0,0
4,5,32,73,0,0,0
4,15,18,85,0,0,0
4,13,16,40,0,0,0
3,20,21,11,0,0,0
5,10,23,32,0,0,1
4,17,23,9,0,0,0
6,20,24,9,0,0,0
6,15,29,12,0,0,0
0,3,25,18,1,0,0
3,17,24,9,0,1,0
2,5,45,7,0,0,0
2,0,31,6,0,0,0
6,21,25,30,0,0,0
4,12,32,13,0,0,0
2,23,31,7,1,1,1
4,22,22,6,0,1,0
5,11,31,13,0,0,0
0,18,33,10,0,0,0
5,22,34,21,0,0,0
5,14,24,15,0,0,1
1,15,26,15,0,0,0
1,22,29,17,0,0,0
5,3,25,45,0,0,0
6,15,47,7,0,0,0
3,18,28,18,0,0,0
5,17,29,2,0,1,0
0,3,33,9,0,0,0
0,17,25,10,0,0,0
1,1,22,26,0,0,0
1,4,43,28,0,0,0
5,17,22,31,0,1,0
0,17,29,5,0,0,0
6,22,18,3,0,0,0
3,17,27,5,0,0,0
2,15,26,10,0,1,0
5,3,21,58,0,0,0
6,3,35,15,0,0,0
0,17,32,15,0,0,0
5,4,21,23,0,0,1
0,3,41,26,0,0,0
6,13,33,7,0,0,1
0,12,41,16,0,0,1
0,23,21,10,0,0,0
2,14,24,29,0,0,1
5,23,32,43,1,0,0
4,12,26,24,1,1,0
6,20,28,34,0,0,0
0,5,50,11,0,0,0
2,14,23,7,0,0,1
1,17,46,23,0,0,0
0,15,28,28,0,0,1
4,17,51,33,0,0,0
5,2,18,15,0,0,1
1,20,23,35,0,0,1
5,17,43,14,0,0,1
2,11,62,7,0,0,0
1,2,47,13,0,0,0
4,14,23,33,0,0,0
3,2,22,14,0,0,0
6,19,41,2,0,1,0
1,14,22,18,1,0,0
3,19,17,14,0,0,0
6,16,46,42,1,0,0
6,0,49,53,1,1,0
1,16,21,21,0,0,0
3,17,57,4,0,0,0
1,6,21,17,1,0,0
0,20,28,12,0,0,0
3,20,60,11,1,0,1
0,2,46,71,0,0,0
5,17,26,4,1,0,0
3,23,24,6,0,0,0
6,22,26,49,0,1,0
5,6,71,11,0,0,0
3,4,22,15,0,0,1
6,21,38,23,0,0,0
3,23,36,29,0,0,0
3,4,21,38,0,0,0
2,14,34,8,0,1,0
4,8,21,26,0,0,1
1,4,61,26,1,0,0
6,0,29,19,1,0,0
3,22,31,12,0,0,0
3,7,31,10,0,1,0
1,23,56,14,1,0,1
2,19,21,1,0,1,0
6,17,22,20,0,0,0
6,13,24,27,0,1,0
3,6,35,40,0,0,0
3,18,38,19,0,0,0
4,18,37,18,0,0,0
2,21,21,23,0,0,0
6,7,30,43,0,1,0
5,11,30,25,0,1,1
5,22,42,24,0,0,0
6,1,25,29,0,1,0
1,0,35,31,0,0,0
3,22,24,2,0,0,0
0,22,60,14,0,0,0
2,23,21,6,1,1,0
6,19,18,5,0,0,0
1,8,34,17,0,0,0
3,8,33,13,0,0,0
1,12,22,21,0,0,1
3,15,19,16,0,0,0
1,16,21,6,0,1,0
4,1,25,18,0,0,0
3,4,25,17,0,0,0
4,11,24,20,0,0,0
3,2,38,5,0,0,0
2,15,52,2,0,0,0
5,1,32,18,0,0,0
4,11,18,8,0,0,0
3,20,21,16,0,0,0
3,16,25,1,1,0,0
1,10,20,32,0,0,0
4,5,30,25,0,0,0
3,15,31,35,0,0,0
2,8,52,18,0,0,0
3,23,19,38,0,0,0
6,19,35,16,0,0,1
4,22,83,65,0,0,0
0,18,23,45,0,0,0
5,16,33,10,0,0,0
3,14,42,24,0,0,1
3,14,26,13,0,0,0
1,23,19,15,0,0,0
2,20,31,7,0,0,0
5,17,19,10,0,0,0
5,17,21,23,0,0,1
2,5,25,35,0,0,0
5,13,23,9,0,0,0
0,11,36,11,0,0,0
0,4,19,11,0,0,0
0,17,22,31,0,0,0
1,19,25,18,0,0,0
1,16,19,44,0,0,1
5,0,35,33,0,0,0
3,14,32,10,1,0,0
6,0,23,19,0,0,1
2,0,33,36,0,1,0
4,19,32,13,0,1,0
2,18,33,4,1,0,0
6,11,19,23,0,0,0
3,19,19,13,0,0,0
4,19,29,26,0,1,1
0,0,22,57,0,0,0
6,18,26,31,0,0,0
0,20,33,26,0,0,0
5,1,58,11,0,0,0
4,17,32,16,0,0,0
2,1,29,8,0,0,0
4,16,36,9,0,0,1
3,0,30,14,0,0,0
3,21,24,20,1,0,1
3,12,27,2,0,0,0
2,21,43,58,0,0,0
4,9,28,9,0,0,0
0,6,17,22,0,0,0
6,16,18,10,0,1,0
6,17,42,34,1,0,0
2,19,48,6,0,0,0
0,17,28,20,0,0,0
5,18,59,40,0,1,0
3,22,22,15,0,0,0
4,22,24,9,0,0,0
0,9,26,1,0,1,0
3,15,31,76,0,0,0
1,2,17,6,0,0,0
3,23,37,26,0,0,0
0,12,27,6,0,0,0
1,23,24,16,0,0,1
1,22,20,6,0,0,0
0,4,42,49,0,0,1
2,12,52,12,0,0,0
0,17,30,9,0,0,1
6,14,23,22,0,0,1
0,4,41,51,0,0,1
1,14,23,61,0,0,0
1,20,31,7,0,0,0
4,5,40,14,0,0,0
3,18,22,46,0,0,0
0,12,62,22,0,0,0
0,16,39,12,0,0,1
0,1,20,11,0,0,0
1,16,36,48,0,0,0
3,18,30,7,0,0,0
1,13,30,3,0,0,1
5,0,42,34,0,1,0
4,13,18,23,0,0,0
2,14,43,15,0,0,0
4,15,39,60,0,0,0
0,17,37,19,0,0,0
2,22,30,8,0,0,0
4,1,24,16,0,0,0
5,1,27,1,0,0,0
4,7,21,10,0,0,1
5,15,26,16,0,0,0
1,0,60,9,0,0,0
6,0,42,25,0,1,0
1,3,43,12,0,0,0
5,5,28,13,0,0,0
6,17,24,32,0,0,0
2,16,27,2,0,1,0
2,2,50,34,0,0,0
6,17,37,7,0,0,0
4,4,27,9,1,0,0
4,11,28,19,0,0,0
3,15,41,18,0,0,0
6,15,37,17,0,1,0
5,7,37,8,0,0,0
6,16,24,41,0,0,0
0,16,25,38,0,0,0
0,17,46,7,0,0,0
2,21,48,5,0,0,0
6,20,20,17,0,0,0
0,3,37,58,0,0,0
0,16,34,11,0,0,0
4,12,21,13,0,0,0
3,14,37,6,1,0,0
2,0,30,27,0,0,0
5,4,30,5,0,0,0
3,19,27,25,0,0,0
1,6,25,12,0,0,0
1,15,48,7,0,0,0
1,5,28,17,0,1,0
4,23,27,18,0,0,0
6,22,18,9,0,0,0
0,22,23,14,0,1,0
6,15,27,15,0,0,0
1,12,65,4,0,0,1
0,2,22,20,0,0,0
4,12,20,33,0,0,1
3,8,16,20,0,0,0
1,1,24,10,0,0,0
5,0,25,9,0,1,0
0,17,20,19,1,0,1
5,11,24,21,0,0,0
4,16,48,15,0,0,1
4,10,35,39,0,0,0
5,6,23,37,0,0,0
1,17,29,26,1,0,0
0,19,32,5,0,0,0
0,13,19,20,0,1,0
6,0,22,6,0,0,0
6,14,24,16,0,0,0
1,16,29,27,0,1,0
2,15,27,15,0,1,0
5,12,29,12,0,0,0
1,3,22,10,0,0,0
4,10,39,13,1,0,0
6,15,62,5,0,0,0
4,15,32,25,0,0,0
3,20,27,55,0,0,0
3,17,19,12,0,0,1
5,17,33,38,0,0,0
2,17,56,10,0,0,0
0,15,39,10,0,0,0
3,13,20,33,0,0,0
2,4,21,2,1,0,0
3,4,42,9,0,1,0
6,22,23,23,0,0,0
0,0,25,7,0,0,0
3,17,28,17,0,0,0
4,15,26,13,0,0,1
4,7,34,28,0,0,0
6,1,21,18,0,0,0
1,6,25,40,0,0,0
5,0,22,19,0,0,0
1,15,32,2,0,1,1
0,2,52,9,1,0,0
6,13,19,4,0,0,0
1,22,26,27,0,0,0
3,22,40,30,0,0,0
0,15,25,50,0,0,1
0,23,33,32,0,0,0
3,2,28,25,0,0,0
5,4,21,2,0,0,0
5,22,39,23,1,1,0
4,14,42,3,0,0,0
1,14,52,4,0,0,0
1,22,34,4,0,0,0
1,22,22,5,0,0,0
1,7,25,8,0,0,0
5,21,18,4,0,0,0
0,4,64,17,0,0,0
6,3,49,3,0,0,0
1,20,21,5,0,1,0
3,1,33,9,0,0,0
6,23,26,8,0,0,1
0,7,36,22,0,1,0
6,17,23,24,0,0,0
0,5,18,36,0,0,0
1,9,25,24,0,1,0
6,16,34,10,0,0,0
1,11,30,15,0,0,0
0,17,21,3,0,0,0
5,11,28,20,0,1,0
1,4,30,76,0,0,0
0,15,35,17,0,1,0
2,20,39,29,0,1,1
4,17,35,20,0,0,0
5,19,25,24,0,0,0
6,20,19,8,0,0,0
3,22,32,3,0,0,0
1,20,35,51,1,1,1
5,20,25,9,0,0,0
2,14,27,37,0,1,0
5,20,21,19,0,0,1
4,5,21,20,0,0,1
0,2,34,25,0,0,0
6,18,41,10,0,0,0
2,19,36,16,1,0,0
5,15,34,42,0,0,0
6,1,35,18,0,1,1
6,18,20,15,0,1,0
4,19,19,12,0,1,0
2,7,34,44,1,0,0
2,14,24,4,0,0,0
5,13,23,2,0,0,0
4,7,17,13,1,1,0
2,21,34,12,0,0,0
5,10,27,52,0,0,1
3,5,28,13,0,0,0
4,19,46,24,1,0,0
2,11,24,12,0,1,0
6,23,28,1,0,1,1
3,19,32,21,0,0,0
2,19,43,18,0,1,1
6,1,22,25,0,0,0
3,12,44,34,0,0,1
3,15,52,19,1,0,1
4,20,35,10,0,1,0
1,14,33,28,0,0,0
0,18,20,65,0,1,0
2,4,35,15,0,0,0
1,9,31,11,0,0,0
1,15,19,42,0,0,0
0,13,25,36,0,0,0
3,15,24,2,0,0,0
4,23,27,5,0,0,1
0,8,25,29,0,0,1
1,22,30,13,0,0,0
4,4,39,20,0,0,0
3,21,30,18,0,0,0
6,15,31,22,0,0,0
1,5,23,13,0,0,0
2,6,36,38,0,0,0
4,13,45,44,0,0,0
3,8,31,6,0,0,0
5,20,22,78,0,0,0
2,3,44,52,0,0,1
3,23,23,23,1,1,0
2,0,26,11,0,0,0
4,1,23,17,0,0,0
4,23,24,66,0,0,0
